filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track
groove/drummer1/session1/109_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[13],[1.5498260458782016],[2.12343225891592]
groove/drummer1/session1/11_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[9],[1.0986122886681096],[1.3689223607402192]
groove/drummer1/session1/110_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[14],[1.0549201679861442],[1.90853528164356]
groove/drummer1/session1/111_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[13],[1.3321790402101223],[1.8711604142318066]
groove/drummer1/session1/112_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[24],[19],[1.6585261213446854],[1.8438830101964236]
groove/drummer1/session1/113_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[22],[18],[1.6434177197931796],[2.1911950666454754]
groove/drummer1/session1/114_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[18],[17],[1.5498260458782016],[1.8807150542283404]
groove/drummer1/session1/115_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[14],[1.3321790402101223],[1.665039147530668]
groove/drummer1/session1/116_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[16],[1.7351264569629223],[1.6304325826288883]
groove/drummer1/session1/117_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[15],[1.3296613488547582],[1.395498677715188]
groove/drummer1/session1/118_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[11],[1.3862943611198906],[1.3862943611198906]
groove/drummer1/session1/119_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[12],[1.3862943611198906],[1.6726254461503207]
groove/drummer1/session1/12_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[18],[15],[1.3896811919839047],[2.064837670853332]
groove/drummer1/session1/120_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[12],[1.3862943611198906],[1.7404229544468985]
groove/drummer1/session1/121_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[8],[1.0397207708399179],[1.9882981625844587]
groove/drummer1/session1/122_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[12],[1.0397207708399179],[1.8937882323911377]
groove/drummer1/session1/123_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[19],[16],[1.5607104090414068],[1.89468911715399]
groove/drummer1/session1/124_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[15],[1.3321790402101223],[2.0075563074378375]
groove/drummer1/session1/125_funk_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[13],[1.3862943611198906],[1.5571130980576455]
groove/drummer1/session1/126_funk-fast_125_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[122],[56],[2.047181161672238],[2.2010418939312473]
groove/drummer1/session1/127_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[16],[1.242453324894],[1.9054200431101371]
groove/drummer1/session1/128_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[13],[1.3321790402101223],[2.0981473891350664]
groove/drummer1/session1/129_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[18],[16],[1.0114042647073518],[2.0524282071040205]
groove/drummer1/session1/13_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[11],[0.6931471805599453],[1.9882981625844587]
groove/drummer1/session1/130_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[7],[7],[0.6931471805599453],[1.6094379124341005]
groove/drummer1/session1/131_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[7],[8],[0.6931471805599453],[1.791759469228055]
groove/drummer1/session1/132_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[9],[8],[1.0986122886681096],[1.351783994289646]
groove/drummer1/session1/133_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[10],[11],[1.0986122886681096],[1.4669071049122546]
groove/drummer1/session1/134_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,11,480,[11],[9],[1.0397207708399179],[1.8866967846580787]
groove/drummer1/session1/135_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[14],[1.3321790402101223],[1.9564632038266851]
groove/drummer1/session1/136_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[13],[1.6094379124341005],[2.484906649788001]
groove/drummer1/session1/137_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[12],[1.0397207708399179],[1.2469826398977568]
groove/drummer1/session1/138_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[13],[1.0549201679861442],[1.6488470716724795]
groove/drummer1/session1/139_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[10],[1.3862943611198906],[2.197224577336219]
groove/drummer1/session1/14_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[21],[17],[1.2554823251787537],[1.9298320497004493]
groove/drummer1/session1/140_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[13],[1.3321790402101223],[1.7721393884375285]
groove/drummer1/session1/141_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[14],[1.6094379124341005],[1.7721393884375283]
groove/drummer1/session1/142_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[9],[1.6094379124341005],[2.0704930404278246]
groove/drummer1/session1/143_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[10],[0.6365141682948128],[1.0986122886681096]
groove/drummer1/session1/144_funk-fast_125_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[13],[1.0549201679861442],[2.1652921104170835]
groove/drummer1/session1/145_latin-brazilian-baiao_95_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[87],[45],[2.0147077978108623],[2.2212211438890717]
groove/drummer1/session1/146_latin-brazilian-baiao_95_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[121],[49],[2.1067177639413788],[2.267528559608084]
groove/drummer1/session1/147_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[11],[1.3862943611198906],[1.907283999321379]
groove/drummer1/session1/148_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[18],[16],[1.3296613488547582],[1.4884287536677834]
groove/drummer1/session1/149_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[12],[1.3862943611198906],[2.0431918705451206]
groove/drummer1/session1/15_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[12],[0.6931471805599453],[1.7753427105987125]
groove/drummer1/session1/150_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[16],[1.5607104090414063],[1.536729081557043]
groove/drummer1/session1/151_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[15],[1.6094379124341005],[1.5426719687381505]
groove/drummer1/session1/152_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[17],[1.3296613488547582],[1.9054200431101371]
groove/drummer1/session1/153_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[18],[16],[1.277034259466139],[2.0058902018175178]
groove/drummer1/session1/154_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[27],[24],[1.6957425341696346],[2.1216233382942833]
groove/drummer1/session1/155_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[24],[19],[1.7731058914351232],[1.691628350820401]
groove/drummer1/session1/156_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[12],[1.0397207708399179],[1.4681399390162087]
groove/drummer1/session1/157_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[10],[1.0397207708399179],[1.1682824501765627]
groove/drummer1/session1/158_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[13],[1.3321790402101223],[1.9459101490553132]
groove/drummer1/session1/159_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[13],[1.7351264569629226],[2.281537267900365]
groove/drummer1/session1/16_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[29],[22],[1.3522093992338284],[2.047891073627535]
groove/drummer1/session1/160_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[12],[1.0549201679861442],[1.7721393884375285]
groove/drummer1/session1/161_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[14],[1.0397207708399179],[1.8462202193216335]
groove/drummer1/session1/162_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[10],[11],[1.0397207708399179],[1.995921784715989]
groove/drummer1/session1/163_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[22],[20],[1.559581156259877],[1.4097967335253576]
groove/drummer1/session1/164_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[9],[1.0397207708399179],[2.214810368050708]
groove/drummer1/session1/165_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[11],[1.3862943611198906],[1.430103004959761]
groove/drummer1/session1/166_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[17],[1.4941751382893085],[1.9530392259683913]
groove/drummer1/session1/167_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[11],[1.0397207708399179],[2.054312179780644]
groove/drummer1/session1/168_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[11],[1.3321790402101223],[2.0125287100263285]
groove/drummer1/session1/169_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[17],[1.5607104090414066],[2.237530763303009]
groove/drummer1/session1/17_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[29],[20],[1.8200759753606213],[2.2588924420428085]
groove/drummer1/session1/170_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[21],[16],[1.5498260458782016],[1.5588317984065507]
groove/drummer1/session1/171_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[20],[15],[1.277034259466139],[2.288545791803267]
groove/drummer1/session1/172_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[21],[14],[1.5498260458782016],[2.5454227680514956]
groove/drummer1/session1/173_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[21],[19],[1.320888343149322],[1.922923821493784]
groove/drummer1/session1/174_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[15],[1.3296613488547582],[1.8978451639438574]
groove/drummer1/session1/175_latin-brazilian-baiao_95_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[19],[14],[1.7478680974667575],[2.416407455060414]
groove/drummer1/session1/176_afrocuban_105_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[123],[49],[1.9456171572741046],[2.2070006904485147]
groove/drummer1/session1/177_afrocuban_105_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[13],[1.3296613488547582],[1.6905897978978937]
groove/drummer1/session1/178_afrocuban_105_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[12],[0.6931471805599453],[1.922958923604416]
groove/drummer1/session1/179_afrocuban_105_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[6],[7],[0.6931471805599453],[1.0397207708399179]
groove/drummer1/session1/18_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[27],[19],[1.8462202193216333],[2.1606474482749816]
groove/drummer1/session1/180_afrocuban_105_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[4],[5],[0.0],[0.6931471805599453]
groove/drummer1/session1/181_afrocuban_105_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[9],[6],[0.6931471805599453],[1.7351264569629226]
groove/drummer1/session1/182_afrocuban_105_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[8],[1.0986122886681096],[1.925121190790818]
groove/drummer1/session1/183_afrocuban_105_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[122],[50],[2.0715284737363087],[2.2263272092349475]
groove/drummer1/session1/184_reggae_78_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[113],[42],[1.8696553588382132],[2.2638077799420833]
groove/drummer1/session1/185_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[8],[5],[0.6931471805599453],[1.5810937501718234]
groove/drummer1/session1/186_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[10],[9],[1.0986122886681096],[0.6829081047004716]
groove/drummer1/session1/187_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[12],[1.0397207708399179],[1.5571130980576458]
groove/drummer1/session1/188_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[12],[1.0397207708399179],[1.966175517149571]
groove/drummer1/session1/189_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[8],[8],[1.0986122886681096],[1.277034259466139]
groove/drummer1/session1/19_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[14],[1.3321790402101223],[1.415369135079188]
groove/drummer1/session1/190_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[11],[1.0397207708399179],[1.9361993456845226]
groove/drummer1/session1/191_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[14],[1.5498260458782018],[1.8337855468200532]
groove/drummer1/session1/192_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[10],[1.0986122886681096],[1.8891591637540213]
groove/drummer1/session1/193_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[11],[1.3862943611198906],[1.8636799873410004]
groove/drummer1/session1/194_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[14],[1.3321790402101223],[2.2916628656822597]
groove/drummer1/session1/195_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[10],[1.0397207708399179],[1.4877983800016508]
groove/drummer1/session1/196_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[12],[1.351783994289646],[1.8866967846580787]
groove/drummer1/session1/197_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[10],[7],[1.0986122886681096],[1.5498260458782016]
groove/drummer1/session1/198_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[10],[1.0986122886681096],[1.4941751382893085]
groove/drummer1/session1/199_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[10],[7],[1.0986122886681096],[1.351783994289646]
groove/drummer1/session1/2_funk_80_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[86],[45],[2.0190428156851725],[2.222685838973515]
groove/drummer1/session1/20_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[9],[1.3321790402101223],[2.111630842505602]
groove/drummer1/session1/200_reggae_78_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[9],[1.0986122886681096],[1.5229550675313182]
groove/drummer1/session1/201_reggae-slow_64_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[118],[53],[1.9177826301692593],[2.2705692282836316]
groove/drummer1/session1/202_rock-halftime_140_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[120],[55],[2.055819869839868],[2.2420589748437596]
groove/drummer1/session1/203_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[15],[1.0986122886681096],[2.103373244484955]
groove/drummer1/session1/204_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[9],[1.0397207708399179],[1.9661755171495707]
groove/drummer1/session1/205_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[8],[11],[1.3296613488547582],[1.936199345684522]
groove/drummer1/session1/206_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[21],[10],[1.7478680974667575],[2.0696455021930062]
groove/drummer1/session1/207_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[25],[18],[1.464816384890813],[1.8644225070117733]
groove/drummer1/session1/208_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[9],[11],[1.0986122886681096],[1.7328679513998633]
groove/drummer1/session1/209_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[10],[1.0986122886681096],[1.818483163012365]
groove/drummer1/session1/21_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[18],[13],[1.0888999753452238],[2.176185661560307]
groove/drummer1/session1/210_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[9],[9],[1.0986122886681096],[1.7328679513998633]
groove/drummer1/session1/211_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[10],[10],[1.0986122886681096],[1.559581156259877]
groove/drummer1/session1/212_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[9],[0.6365141682948128],[1.8184831630123652]
groove/drummer1/session1/213_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[10],[11],[1.0986122886681096],[1.7351264569629228]
groove/drummer1/session1/214_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[10],[11],[1.0986122886681096],[1.7328679513998633]
groove/drummer1/session1/215_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[9],[8],[0.6365141682948128],[1.6417347121875212]
groove/drummer1/session1/216_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[7],[8],[0.6931471805599453],[1.3296613488547582]
groove/drummer1/session1/217_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[9],[8],[0.6931471805599453],[1.3296613488547582]
groove/drummer1/session1/218_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[10],[1.0397207708399179],[2.054312179780644]
groove/drummer1/session1/219_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[22],[17],[1.8891591637540217],[1.957793138194859]
groove/drummer1/session1/22_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[14],[1.3296613488547582],[1.7868083399845722]
groove/drummer1/session1/220_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[9],[8],[1.0986122886681096],[1.64884707167248]
groove/drummer1/session1/221_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[9],[9],[0.6931471805599453],[1.3296613488547582]
groove/drummer1/session1/222_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[8],[9],[0.6931471805599453],[1.791759469228055]
groove/drummer1/session1/223_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[10],[1.0986122886681096],[1.5247073930301436]
groove/drummer1/session1/224_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[8],[7],[0.6931471805599453],[1.6094379124341005]
groove/drummer1/session1/225_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[4],[6],[0.0],[0.6365141682948128]
groove/drummer1/session1/226_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[22],[20],[1.9061547465398496],[2.182398666438714]
groove/drummer1/session1/227_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[18],[15],[1.3296613488547582],[1.9167734363395619]
groove/drummer1/session1/228_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[10],[10],[1.0397207708399179],[1.2222669235381562]
groove/drummer1/session1/229_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[9],[0.410116318288409],[1.4184836619456564]
groove/drummer1/session1/23_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[12],[1.3296613488547582],[2.1361284053131513]
groove/drummer1/session1/230_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[12],[1.6094379124341005],[2.0125287100263285]
groove/drummer1/session1/231_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[28],[21],[1.515707952085713],[2.30637663471784]
groove/drummer1/session1/232_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[22],[20],[1.6957425341696346],[1.8932993535450082]
groove/drummer1/session1/233_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[11],[1.0397207708399179],[2.0044790232316396]
groove/drummer1/session1/234_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[12],[1.3862943611198906],[1.666875697430838]
groove/drummer1/session1/235_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[12],[1.3321790402101223],[1.7704177401711085]
groove/drummer1/session1/236_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[12],[1.3862943611198906],[2.068884645827562]
groove/drummer1/session1/237_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[14],[11],[1.5498260458782018],[2.0982737395252498]
groove/drummer1/session1/238_rock-halftime_140_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[27],[25],[1.863679987341],[2.15739827774308]
groove/drummer1/session1/239_funk-purdieshuffle_130_beat_4-4.mid,0,0,TRUE,TRUE,12,480,[123],[58],[2.0599170655620482],[2.2430438140725517]
groove/drummer1/session1/24_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[14],[1.6488470716724795],[2.2581044308027467]
groove/drummer1/session1/240_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[11],[1.351783994289646],[1.8462202193216335]
groove/drummer1/session1/241_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[10],[1.0986122886681096],[1.5229550675313182]
groove/drummer1/session1/242_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[10],[1.6094379124341005],[2.050568194183148]
groove/drummer1/session1/243_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[15],[1.5498260458782018],[1.9566325649376766]
groove/drummer1/session1/244_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[17],[14],[1.0549201679861442],[2.0125287100263285]
groove/drummer1/session1/245_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[11],[8],[1.0986122886681096],[1.64622455382987]
groove/drummer1/session1/246_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[16],[14],[1.3321790402101223],[2.118712978717501]
groove/drummer1/session1/247_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[21],[15],[1.351783994289646],[1.8597777088171807]
groove/drummer1/session1/248_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[13],[0.6931471805599453],[1.594166699118017]
groove/drummer1/session1/249_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[11],[1.3862943611198906],[1.8064369716430837]
groove/drummer1/session1/25_jazz-funk_116_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[15],[11],[1.6094379124341005],[1.7716239556773663]
groove/drummer1/session1/250_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[13],[11],[1.351783994289646],[1.893788232391138]
groove/drummer1/session1/251_funk-purdieshuffle_130_fill_4-4.mid,0,0,TRUE,TRUE,12,480,[12],[10],[1.3296613488547582],[1.9902945263083707]
