filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track
"Eval-subsets/ATEPP-1/Claude_Debussy/12_Etudes,_Book_1,_L._136/No._3,_Pour_les_quartes/tude_3_-_Pour_les_Quartes__Claude_Debussy.mxl.midi",1,0,FALSE,TRUE,2,1024,17,3,2.6015438552353200,2.682250201973680
"Eval-subsets/ATEPP-1/Claude_Debussy/12_Etudes,_Book_1,_L._136/No._4,_Pour_les_sixtes/tude_4_-_Pour_les_Sixtes___Claude_Debussy.mxl.midi",0,0,FALSE,TRUE,4,1024,16,3,2.0838336791040100,1.726007583988600
"Eval-subsets/ATEPP-1/Claude_Debussy/12_Etudes,_Book_1,_L._136/No._4,_Pour_les_sixtes/tude_4_-_Pour_les_Sixtes___Claude_Debussy.mxl.midi",1,0,FALSE,TRUE,2,1024,6,3,2.5249051138353600,1.792008470095170
"Eval-subsets/ATEPP-1/Claude_Debussy/Estampes,_L._100/1._Pagodes/Estampes_I_Pagodes_--_Debussy.mxl.midi",0,0,FALSE,TRUE,2,1024,4,3,2.2032344139514300,2.8537978869361900
"Eval-subsets/ATEPP-1/Claude_Debussy/Estampes,_L._100/1._Pagodes/Estampes_I_Pagodes_--_Debussy.mxl.midi",1,0,FALSE,TRUE,2,1024,5,7,2.090268668051880,2.9250499390555900
"Eval-subsets/ATEPP-1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/Debussy_Claude__-_Estampes_II_-_La_soiree_dans_Grenade.mxl.midi",0,0,FALSE,TRUE,2,1024,4,1,2.6038652621248700,2.585692933475900
"Eval-subsets/ATEPP-1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/Debussy_Claude__-_Estampes_II_-_La_soiree_dans_Grenade.mxl.midi",1,0,FALSE,TRUE,0,1024,16,3,2.399475984872100,2.579974183009260
"Eval-subsets/ATEPP-1/Claude_Debussy/Estampes,_L._100/2._Soirée_dans_Grenade/Debussy_Claude__-_Estampes_II_-_La_soiree_dans_Grenade.mxl.midi",2,0,FALSE,TRUE,0,1024,6,3,2.5826184642019000,2.5856634498048400
"Eval-subsets/ATEPP-1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/Debussy_Claude__-_Jardins_sous_la_pluie_-_Estampes_III..mxl.midi",0,0,FALSE,TRUE,4,1024,10,12,2.7525506391276100,2.1482030124043300
"Eval-subsets/ATEPP-1/Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/Debussy_Claude__-_Jardins_sous_la_pluie_-_Estampes_III..mxl.midi",1,0,FALSE,TRUE,0,1024,12,13,2.3393718303780200,2.098864693132620
"Eval-subsets/ATEPP-1/Claude_Debussy/Images,_Book_1,_L._110/No._1,_Reflets_dans_l'eau/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,12,1024,10,13,2.682097915422480,2.2662284414170700
"Eval-subsets/ATEPP-1/Claude_Debussy/Images,_Book_1,_L._110/No._1,_Reflets_dans_l'eau/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,12,1024,9,15,2.562487442699690,2.1773793199487800
"Eval-subsets/ATEPP-1/Claude_Debussy/Images,_Book_1,_L._110/No._2,_Hommage_à_Rameau/Hommage__Rameau_de_Images_2_Claude_Debussy.mxl.midi",0,0,FALSE,TRUE,0,1024,9,3,2.53447092040145,2.3944192477455600
"Eval-subsets/ATEPP-1/Claude_Debussy/Images,_Book_1,_L._110/No._2,_Hommage_à_Rameau/Hommage__Rameau_de_Images_2_Claude_Debussy.mxl.midi",1,0,FALSE,TRUE,0,1024,13,8,2.5042381093357900,2.381674183166640
"Eval-subsets/ATEPP-1/Claude_Debussy/Images,_Book_1,_L._110/No._3,_Mouvement/Mouvement_Images_Nr._III_C._Debussy.mxl.midi",0,0,FALSE,TRUE,2,1024,13,3,2.301995107985730,1.7503144322655800
"Eval-subsets/ATEPP-1/Claude_Debussy/Images,_Book_1,_L._110/No._3,_Mouvement/Mouvement_Images_Nr._III_C._Debussy.mxl.midi",1,0,FALSE,TRUE,2,1024,8,3,2.451190661721100,1.7405991116908400
"Eval-subsets/ATEPP-1/Claude_Debussy/L'Isle_joyeuse,_L.106/LIsle_joyeuse_.mxl.midi",0,0,FALSE,TRUE,6,1024,22,7,2.428582693386610,2.318305277991670
"Eval-subsets/ATEPP-1/Claude_Debussy/L'Isle_joyeuse,_L.106/LIsle_joyeuse_.mxl.midi",1,0,FALSE,TRUE,4,1024,23,7,2.6708539680368800,2.3457925318274700
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_1,_L._117/No._3,_Le_vent_dans_la_plaine/Debussy_Prelude_Bk_1_No_3_Le_Vent_dans_la_plaine.mxl.midi",0,0,FALSE,TRUE,12,1024,11,3,2.0790257301977600,1.5775884417433400
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_1,_L._117/No._3,_Le_vent_dans_la_plaine/Debussy_Prelude_Bk_1_No_3_Le_Vent_dans_la_plaine.mxl.midi",1,0,FALSE,TRUE,0,1024,14,3,2.60467594908688,1.5902731904497800
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_1,_L._117/No._5,_Les_collines_d'Anacapri/Les_collines_dAnacapri.mxl.midi",0,0,FALSE,TRUE,2,1024,10,9,2.8751286863604400,2.121603454836140
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_1,_L._117/No._5,_Les_collines_d'Anacapri/Les_collines_dAnacapri.mxl.midi",1,0,FALSE,TRUE,2,1024,13,10,2.6813190721726000,2.0985765560069100
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._10,_Canope/Debussy_Prelude_Book_2_No_10_Canope.musicxml.midi",0,0,FALSE,TRUE,0,1024,4,1,2.9440021503893700,2.0414462508609000
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._10,_Canope/Debussy_Prelude_Book_2_No_10_Canope.musicxml.midi",1,0,FALSE,TRUE,0,1024,7,3,2.9110823399248500,2.077415502905120
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._10,_Canope/Debussy_Prelude_Book_2_No_10_Canope.musicxml.midi",2,0,FALSE,TRUE,0,1024,7,3,2.9462869063679600,2.049867411669120
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._12,_Feux_d'artifice/Debussy_Prelude_Book_2_No_12_Feux_dartifice.mxl.midi",0,0,FALSE,TRUE,12,1024,20,15,2.3859301758052400,2.7278588864268400
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._12,_Feux_d'artifice/Debussy_Prelude_Book_2_No_12_Feux_dartifice.mxl.midi",1,0,FALSE,TRUE,12,1024,13,15,2.4039264734761200,2.717227363156980
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._12,_Feux_d'artifice/Debussy_Prelude_Book_2_No_12_Feux_dartifice.mxl.midi",2,0,FALSE,TRUE,12,1024,11,15,2.492931523259690,2.6724725085460600
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._3,_La_puerta_del_vino/Debussy_Prelude_Book_2_No_3_La_puerta_del_vino.mxl.midi",0,0,FALSE,TRUE,2,1024,7,1,2.8190483951747,2.947002564719240
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._3,_La_puerta_del_vino/Debussy_Prelude_Book_2_No_3_La_puerta_del_vino.mxl.midi",1,0,FALSE,TRUE,2,1024,12,7,2.8483016036890000,2.93918183036417
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._3,_La_puerta_del_vino/Debussy_Prelude_Book_2_No_3_La_puerta_del_vino.mxl.midi",2,0,FALSE,TRUE,0,1024,17,8,2.777503886923780,2.8754016251900400
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._4,_Les_fées_sont_d'exquises_danseuses/Debussy_Prelude_Book_2_No_4_Les_fees_sont_dexquises_danseuses.mxl.midi",0,0,FALSE,TRUE,4,1024,7,3,2.6583868095752600,1.8412889801076900
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._4,_Les_fées_sont_d'exquises_danseuses/Debussy_Prelude_Book_2_No_4_Les_fees_sont_dexquises_danseuses.mxl.midi",1,0,FALSE,TRUE,4,1024,17,9,2.6190587051865000,1.8015666071655900
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._4,_Les_fées_sont_d'exquises_danseuses/Debussy_Prelude_Book_2_No_4_Les_fees_sont_dexquises_danseuses.mxl.midi",2,0,FALSE,TRUE,4,1024,14,13,2.4734004241486000,1.5955731286044100
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._5,_Bruyères/Debussy_Prelude_Book_2_No_5_Bruyres.mxl.midi",0,0,FALSE,TRUE,2,1024,9,3,2.46582981310139,2.0331436209409200
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._5,_Bruyères/Debussy_Prelude_Book_2_No_5_Bruyres.mxl.midi",1,0,FALSE,TRUE,0,1024,7,3,2.5192060285710200,2.0471426040788600
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._5,_Bruyères/Debussy_Prelude_Book_2_No_5_Bruyres.mxl.midi",2,0,FALSE,TRUE,0,1024,5,3,2.5071092363659100,2.0748413665863700
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._6,_Général_Lavine_-_Eccentric/Debussy_Prelude_Book_2_No_6_General_Lavine_-_excentric.mxl.midi",0,0,FALSE,TRUE,0,1024,15,1,2.8290507650457300,1.4708084763221100
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._6,_Général_Lavine_-_Eccentric/Debussy_Prelude_Book_2_No_6_General_Lavine_-_excentric.mxl.midi",1,0,FALSE,TRUE,2,1024,9,1,2.8335605775290300,1.4708084763221100
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._6,_Général_Lavine_-_Eccentric/Debussy_Prelude_Book_2_No_6_General_Lavine_-_excentric.mxl.midi",2,0,FALSE,TRUE,2,1024,9,3,2.6450945620045300,1.4708084763221100
"Eval-subsets/ATEPP-1/Claude_Debussy/Suite_bergamasque,_L._75/I._Prélude/Debussy_-_Suite_Bergamasque_-_I._Prelude.mxl.midi",0,0,FALSE,TRUE,2,1024,7,1,2.553465442362160,1.7485133847704900
"Eval-subsets/ATEPP-1/Claude_Debussy/Suite_bergamasque,_L._75/I._Prélude/Debussy_-_Suite_Bergamasque_-_I._Prelude.mxl.midi",1,0,FALSE,TRUE,0,1024,13,3,2.546353036476370,1.7485133847704900
"Eval-subsets/ATEPP-1/Claude_Debussy/Suite_bergamasque,_L._75/II._Menuet/Debussy_-_Suite_Bergamasque_-_II._Menuet.mxl.midi",0,0,FALSE,TRUE,2,1024,4,3,2.4186498196923000,2.3152851084000000
"Eval-subsets/ATEPP-1/Claude_Debussy/Suite_bergamasque,_L._75/II._Menuet/Debussy_-_Suite_Bergamasque_-_II._Menuet.mxl.midi",1,0,FALSE,TRUE,0,1024,19,11,2.3568179031162700,2.3023505115769600
"Eval-subsets/ATEPP-1/Claude_Debussy/Suite_bergamasque,_L._75/III._Clair_de_lune/Clair_de_Lune__Debussy.mxl.midi",0,0,FALSE,TRUE,12,1024,7,2,1.7839264959445700,1.0986122886681100
"Eval-subsets/ATEPP-1/Claude_Debussy/Suite_bergamasque,_L._75/III._Clair_de_lune/Clair_de_Lune__Debussy.mxl.midi",1,0,FALSE,TRUE,12,1024,3,8,2.280172776970960,2.2094066380348300
"Eval-subsets/ATEPP-1/Claude_Debussy/Suite_bergamasque,_L._75/IV._Passepied/IV._Passepied.mxl.midi",0,0,FALSE,TRUE,0,1024,6,1,2.5992177826791600,2.3981457681252200
"Eval-subsets/ATEPP-1/Claude_Debussy/Suite_bergamasque,_L._75/IV._Passepied/IV._Passepied.mxl.midi",1,0,FALSE,TRUE,0,1024,22,3,2.520211239183390,2.398145768125220
"Eval-subsets/ATEPP-1/Domenico_Scarlatti/Keyboard_Sonata_in_B_Minor,_K.27/Sonata_in_B_Minor_K.27.mxl.midi",0,0,FALSE,TRUE,2,1024,7,1,2.123119967358760,0.0
"Eval-subsets/ATEPP-1/Domenico_Scarlatti/Keyboard_Sonata_in_B_Minor,_K.27/Sonata_in_B_Minor_K.27.mxl.midi",1,0,FALSE,TRUE,0,1024,11,1,2.461128132089800,0.0
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_A_Flat_Major,_Hob._XVI:46/1._Allegro_moderato/Allegro_Moderato_First_Mvt._Sonata_in_Ab_Hob_XVI_46.mxl.midi",0,0,FALSE,TRUE,3,480,7,5,2.0734503464480200,1.6775792202502500
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_A_Flat_Major,_Hob._XVI:46/1._Allegro_moderato/Allegro_Moderato_First_Mvt._Sonata_in_Ab_Hob_XVI_46.mxl.midi",1,0,FALSE,TRUE,2,480,20,7,1.9791505194751000,1.6814708376538700
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_B_Minor,_Hob.XVI:32/32:_1._Allegro_moderato/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,2,1024,10,3,2.4695725427995600,1.6670700135578600
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_B_Minor,_Hob.XVI:32/32:_1._Allegro_moderato/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,8,3,2.549797177752150,1.6742678091818300
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_C_Major,_Hob.XVI:48/48:_1._Andante_con_espressione/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,12,1024,8,8,2.5652210699316500,2.1999475906683400
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_C_Major,_Hob.XVI:48/48:_1._Andante_con_espressione/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,12,1024,5,15,2.5931946964339100,2.2919979367533500
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_C_Major,_Hob.XVI:48/48:_2._Rondo_(Presto)/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,2,1024,6,1,2.409664324827710,0.0
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_C_Major,_Hob.XVI:48/48:_2._Rondo_(Presto)/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,0,1024,5,1,2.3797957700037,0.0
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_C_Major,_Hob.XVI:50/I._Allegro/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,2,1024,4,3,2.423746078601570,1.3143426205956000
"Eval-subsets/ATEPP-1/Franz_Joseph_Haydn/Piano_Sonata_in_C_Major,_Hob.XVI:50/I._Allegro/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,5,3,2.4903714227760100,1.3536577132786300
"Eval-subsets/ATEPP-1/Franz_Liszt/10_Harmonies_poétiques_et_religieuses,_S.173/No._7._Funerailles/Liszt_-_Funerailles.mxl.midi",0,0,FALSE,TRUE,4,1024,11,3,2.622129353496400,2.5890955613387100
"Eval-subsets/ATEPP-1/Franz_Liszt/10_Harmonies_poétiques_et_religieuses,_S.173/No._7._Funerailles/Liszt_-_Funerailles.mxl.midi",1,0,FALSE,TRUE,4,1024,20,7,2.344191560370340,2.2090850752192600
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No._5_Feux_follets_(Allegretto)/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,4,1024,8,1,2.494101831520730,1.5892271955993000
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No._5_Feux_follets_(Allegretto)/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,12,3,2.3422803655376800,1.5892271955993000
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.1_Prélude_(Presto)/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,6,1024,7,2,2.549496710144920,2.0566139146763500
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.1_Prélude_(Presto)/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,6,1024,6,15,2.2621577070202000,1.9885003935979000
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.10_Allegro_agitato_molto/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,12,1024,11,3,2.222040028477050,2.4404750498881200
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.10_Allegro_agitato_molto/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,9,7,2.126639900233880,2.609939526731700
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.11_Harmonies_du_soir_(Andantino)/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,0,1024,14,7,2.020046251119020,2.2905002892766100
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.11_Harmonies_du_soir_(Andantino)/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,8,9,2.144817656791360,2.4727745799036100
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.2_Molto_vivace/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,2,1024,8,1,2.6605881215618200,1.890989796088000
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.2_Molto_vivace/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,17,3,2.61850884338626,1.890989796088000
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.3_Paysage_(Poco_adagio)/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,2,1024,9,1,2.5437015000442100,0.0
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.3_Paysage_(Poco_adagio)/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,0,1024,5,3,2.5741376146293500,1.4708084763221100
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.7_Eroica_(Allegro)/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,12,1024,12,15,2.340726158844450,2.7040268211815800
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.7_Eroica_(Allegro)/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,12,1024,12,15,2.600428864066260,2.774380504941270
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.8_Wilde_Jagd_(Presto_furioso)/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,4,1024,9,9,2.578452542699180,1.8872296208389000
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.8_Wilde_Jagd_(Presto_furioso)/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,16,12,2.6222604836832500,1.84721787937608
"Eval-subsets/ATEPP-1/Franz_Liszt/2_Etudes_de_Concert,_S.145/No.2_Gnomenreigen/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,2,1024,11,3,2.1506621336392000,1.7289770006298400
"Eval-subsets/ATEPP-1/Franz_Liszt/2_Etudes_de_Concert,_S.145/No.2_Gnomenreigen/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,10,3,2.135803971837410,1.7314804911299400
"Eval-subsets/ATEPP-1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/Liszt_-_Trois_Etudes_de_Concert_No._2_La_Leggierezza.mxl.midi",0,0,FALSE,TRUE,12,1024,11,15,2.4260435753597000,2.4401900600306500
"Eval-subsets/ATEPP-1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/Liszt_-_Trois_Etudes_de_Concert_No._2_La_Leggierezza.mxl.midi",1,0,FALSE,TRUE,12,1024,7,15,2.450770722160630,2.5308276706356000
"Eval-subsets/ATEPP-1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._3_in_D_Flat_""Un_sospiro""/Liszt_-_Trois_Etudes_de_Concert_No._3_Un_Sospiro.mxl.midi",0,0,FALSE,TRUE,12,1024,7,10,2.5815006609493100,1.806698689844510
"Eval-subsets/ATEPP-1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._3_in_D_Flat_""Un_sospiro""/Liszt_-_Trois_Etudes_de_Concert_No._3_Un_Sospiro.mxl.midi",1,0,FALSE,TRUE,12,1024,15,15,2.5247064819438500,2.4924152064340600
"Eval-subsets/ATEPP-1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._3_in_D_Flat_""Un_sospiro""/Liszt_-_Trois_Etudes_de_Concert_No._3_Un_Sospiro.mxl.midi",2,0,FALSE,TRUE,12,1024,12,15,2.4671284744810000,2.3924463441124000
"Eval-subsets/ATEPP-1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,4,1024,8,1,2.451031325536510,2.317055329809890
"Eval-subsets/ATEPP-1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,11,3,2.4446307685872800,2.317055329809890
"Eval-subsets/ATEPP-1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._3._Tarantella/Liszt_-_Tarantella_Annes_de_plerinage_II_Venezia_e_Napoli.mxl.midi",0,0,FALSE,TRUE,6,1024,1,1,1.3296613488547600,1.0986122886681100
"Eval-subsets/ATEPP-1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._3._Tarantella/Liszt_-_Tarantella_Annes_de_plerinage_II_Venezia_e_Napoli.mxl.midi",1,0,FALSE,TRUE,12,1024,2,2,1.3296613488547600,1.0986122886681100
"Eval-subsets/ATEPP-1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._3._Tarantella/Liszt_-_Tarantella_Annes_de_plerinage_II_Venezia_e_Napoli.mxl.midi",2,0,FALSE,TRUE,12,1024,16,9,2.609625171353800,2.466758810709500
"Eval-subsets/ATEPP-1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._3._Tarantella/Liszt_-_Tarantella_Annes_de_plerinage_II_Venezia_e_Napoli.mxl.midi",3,0,FALSE,TRUE,12,1024,21,15,2.5446890068301900,2.641492365162350
"Eval-subsets/ATEPP-1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,2,1024,104,15,3.0017984733743300,2.5941697469771200
"Eval-subsets/ATEPP-1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,2,1024,94,15,3.0084501794901600,2.674270520099350
"Eval-subsets/ATEPP-1/Franz_Liszt/Piano_Sonata_in_B_Minor,_S._178/Sonata_in_B_Minor_S._178.mxl.midi",0,0,FALSE,TRUE,12,1024,57,13,2.7163729315861700,2.451187895620700
"Eval-subsets/ATEPP-1/Franz_Liszt/Piano_Sonata_in_B_Minor,_S._178/Sonata_in_B_Minor_S._178.mxl.midi",1,0,FALSE,TRUE,12,1024,38,15,2.589510246970760,2.435351913820600
"Eval-subsets/ATEPP-1/Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml.midi",0,0,FALSE,TRUE,2,1024,9,3,2.4004244897541800,1.6806062252463900
"Eval-subsets/ATEPP-1/Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/musicxml_cleaned.musicxml.midi",1,0,FALSE,TRUE,0,1024,5,3,2.4681617408134200,1.755051469013060
